id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Hub distance_HubDist
"7806210250",4/6/2015,235000,"4",1.75,"1920","9350",1,false,NONE,Good,7 Average,"1000","920.0","1977",0,"98002",47.292,-122.195,"1910","8400",0.650748067445171
"2919200440",4/7/2015,715000,"4",2.5,"1860","3840",1.5,,NONE,Average,7 Average,"1170","690.0","1928",2014,"98117",47.6886,-122.359,"1400","3840",0.882571705023494
"6751500185",4/21/2015,795000,"5",3,"2750","10000",1,false,NONE,Good,7 Average,"1730","1020.0","1957",,"98008",47.5878,-122.13,"2520","10000",0.0860322108357123
"5137300130",5/9/2014,465000,"4",2.5,"1930","9653",1,false,NONE,Good,9 Better,"1930","0.0","1968",0,"98023",47.3367,-122.335,"2100","10454",0.335887995630497
"2744000010",5/13/2014,287600,"3",2.5,"1950","8251",2,,NONE,Average,7 Average,"1950","0.0","1990",0,"98001",47.343,-122.28,"1540","8588",0.319465457948566
"4279600010",12/30/2014,630000,"6",3,"2470","9328",2,false,NONE,Average,8 Good,"2470","0.0","1982",0,"98007",47.6025,-122.153,"2470","9454",0.450485668854565
"2540830020",4/1/2015,445000,"3",2.25,"1630","6449",1,false,NONE,Average,7 Average,"1310","320.0","1986",0,"98011",47.7275,-122.232,"1620","7429",0.15705102170673
"7214800190",1/5/2015,490000,"4",2.25,"2110","16200",1,,NONE,Average,8 Good,"1630","480.0","1978",0,"98072",47.752,-122.144,"2370","16000",0.333297577116898
"9169100185",2/25/2015,565000,"3",1.75,"1490","5000",1,false,FAIR,Average,8 Good,"1250","240.0","1954",0,"98136",47.5257,-122.392,"1980","5000",0.102998974858579
"859000022",8/19/2014,330000,"3",2.5,"1740","1844",2,false,NONE,Average,8 Good,"1320","420.0","2008",0,"98106",47.5248,-122.365,"1740","1789",0.687439663775794
"1180005050",12/18/2014,463000,"4",2.75,"1900","6000",1,false,AVERAGE,Average,7 Average,"1300","600.0","1961",0,"98178",47.495,-122.229,"2230","6000",0.59907817494301
"3625700010",5/6/2014,1870000,"5",4,"4510","15175",2,false,NONE,Average,10 Very Good,"4510","0.0","1969",2002,"98040",47.5309,-122.228,"3510","13500",0.333153097079383
"7335400020",6/26/2014,219500,"3",1,"1090","6710",1.5,false,NONE,Very Good,5 Fair,"1090","0.0","1912",0,"98002",47.3066,-122.217,"1170","6708",0.517561499001819
"8902000050",10/27/2014,622200,"3",1.75,"1720","7200",1,false,NONE,Average,7 Average,"1420","300.0","1959",0,"98125",47.7062,-122.304,"1380","8000",1.13522497378953
"1972200698",5/28/2014,474800,"2",3.25,"1400","1243",3,false,NONE,Average,8 Good,"1400","0.0","2000",0,"98103",47.6534,-122.353,"1400","1335",0.231408371218096
"415100010",6/11/2014,465000,"4",2.5,"2090","9702",1,false,NONE,Very Good,7 Average,"1320","770.0","1965",0,"98133",47.7467,-122.339,"1850","7200",0.55861456716906
"5500200010",10/14/2014,389950,"3",1.75,"1580","9049",1,false,NONE,Average,8 Good,"1580","0.0","1966",0,"98177",47.7776,-122.375,"2100","8446",0.970938867011913
"1842390130",10/24/2014,650000,"4",2.5,"2620","19864",2,false,NONE,Good,8 Good,"2620","0.0","1984",0,"98052",47.7014,-122.122,"2500","13285",0.378689006914468
"6362900007",9/5/2014,395000,"3",2,"1500","2506",1,,NONE,Average,7 Average,"870","630.0","2003",0,"98144",47.5962,-122.301,"1500","4662",0.482100829690661
"5466380050",12/19/2014,304500,"4",2.5,"2030","5202",2,false,NONE,Average,8 Good,"2030","0.0","2001",0,"98031",47.388,-122.176,"2260","5232",0.283018871411921
"7417700185",3/14/2015,307000,"3",1,"1020","8484",1,false,NONE,Average,6 Low Average,"1020","0.0","1949",0,"98155",47.7719,-122.31,"1180","9660",0.583686038095181
"4127000050",1/7/2015,485000,"3",2.5,"1540","7120",1,false,NONE,Average,7 Average,"770","770.0","1938",2013,"98038",47.3729,-122.037,"1000","6638",0.03073209169207
"8084900170",10/23/2014,1560000,"5",3,"3910","16200",1,false,NONE,Good,9 Better,"2890","1020.0","1960",0,"98004",47.6326,-122.217,"3620","16200",0.195825713339318
"2205700470",1/22/2015,650500,"5",4.25,"3920","11412",2,false,NONE,Average,7 Average,"3920","0.0","1955",2005,"98006",47.5766,-122.151,"1400","9750",0.448843103271207
"3629200020",2/2/2015,960000,"4",2.5,"3180","10105",2,false,NONE,Good,9 Better,"3180","0.0","1986",,"98040",47.5328,-122.226,"2670","10355",0.426432616680266
"6070800050",2/13/2015,710000,"3",2.5,"2330","9160",2,false,NONE,Average,9 Better,"2330","0.0","1997",0,"98006",47.5467,-122.181,"2460","9160",0.467458005201142
"6329000185",3/29/2015,540000,"3",2.5,"2600","23361",1.5,true,EXCELLENT,Average,8 Good,"2150","450.0","1912",0,"98146",47.4997,-122.379,"1700","14700",0.0535686161180163
"8815400020",7/24/2014,601000,"4",1.75,"1950","4200",1,false,NONE,Very Good,7 Average,"1040","910.0","1951",0,"98115",47.6755,-122.285,"1450","5000",1.09035372774379
"1742800430",5/4/2015,463828,"5",1.75,"3250","13702",1,,AVERAGE,Average,8 Good,"1650","1600.0","1965",,"98055",47.4883,-122.225,"2620","11328",0.786301255107408
"5006000170",2/11/2015,293000,"4",1,"1130","8308",1.5,false,NONE,Good,6 Low Average,"1130","0.0","1944",0,"98166",47.4669,-122.355,"1130","8652",0.0525822829066761
"7202310010",10/20/2014,597500,"3",2.5,"2620","4800",2,false,NONE,Average,7 Average,"2620","0.0","2002",0,"98053",47.6849,-122.037,"2400","4756",0.251199854253658
"323089005",3/26/2015,240000,"2",1,"1120","45302",1,false,AVERAGE,Good,5 Fair,"1120","0.0","1932",0,"98045",47.5105,-121.77,"2150","101930",0.28645063975017
"1525079056",5/2/2014,284000,"3",1.75,"1800","23103",1,,NONE,Average,7 Average,"1800","0.0","1968",0,"98014",47.6517,-121.906,"1410","18163",0.114219091453581
"4140900050",1/26/2015,440000,"4",1.75,"2180","10200",1,false,AVERAGE,Average,8 Good,"2000","180.0","1966",,"98028",47.7638,-122.27,"2590","10445",0.462425338176851
"7387500235",5/15/2014,340000,"3",1.75,"1960","8136",1,false,NONE,Average,7 Average,"980","980.0","1948",0,"98106",47.5208,-122.364,"1070","7480",0.957366574161155
"7387500235",3/17/2015,363000,"3",1.75,"1960","8136",1,false,NONE,Average,7 Average,"980","980.0","1948",,"98106",47.5208,-122.364,"1070","7480",0.957366574161155
"3726800010",7/14/2014,270000,"2",1,"1150","3600",1,false,NONE,Average,6 Low Average,"1150","0.0","1910",0,"98144",47.5729,-122.31,"1160","4000",0.228884008507872
"2621760290",8/27/2014,365000,"4",2.5,"2800","6820",2,false,NONE,Good,7 Average,"2800","0.0","1997",0,"98042",47.3695,-122.108,"2060","6820",0.308060785751994
"6046401300",6/9/2014,428000,"3",2,"1310","2550",1,false,NONE,Average,7 Average,"780","530.0","1986",0,"98103",47.6911,-122.35,"1460","5100",0.76473865035817
"3326069026",4/1/2015,600000,"3",1.75,"2340","57499",1,false,NONE,Average,8 Good,"2340","0.0","1988",0,"98053",47.6989,-122.044,"3260","137649",0.312249105356589
"6608500290",10/24/2014,405000,"3",2.5,"1430","10200",1,false,NONE,Average,7 Average,"1430","0.0","1960",,"98033",47.7012,-122.166,"1470","10350",0.776735532528458
"1862700290",7/11/2014,339900,"4",2.5,"2340","9748",1,false,FAIR,Average,8 Good,"1610","730.0","1981",0,"98003",47.3363,-122.331,"2070","8241",0.456289697402838
"4331000190",12/23/2014,275000,"3",1,"1290","11250",1,false,NONE,Average,7 Average,"1290","0.0","1956",0,"98166",47.4743,-122.341,"1410","11196",0.745335571157028
"5101400994",7/17/2014,361600,"2",1,"760","6380",1,false,NONE,Average,6 Low Average,"760","0.0","1941",0,"98115",47.6914,-122.31,"1590","6380",0.193419173511642
"1615900020",3/20/2015,325000,"6",2,"2780","13950",2.5,false,NONE,Good,7 Average,"2780","0.0","1955",1964,"98030",47.3738,-122.226,"2120","13950",0.205341295016363
"2804600005",12/19/2014,1050000,"3",2,"2090","4077",1.5,false,NONE,Good,8 Good,"1530","560.0","1931",0,"98112",47.6433,-122.3,"2010","4132",0.0961699571099644
"7431500280",11/10/2014,959750,"4",3,"3060","50002",1,false,AVERAGE,Good,8 Good,"2460","600.0","1957",0,"98008",47.6205,-122.096,"2740","16181",0.130269384141634
"6303401365",6/3/2014,210000,"3",1,"1110","7962",1,false,NONE,Average,7 Average,"1110","0.0","1962",0,"98146",47.5035,-122.36,"1200","8094",0.563919350673863
"2817850290",12/1/2014,258000,"3",2,"1790","7879",1.5,false,NONE,Average,7 Average,"1790","0.0","1998",0,"98001",47.2634,-122.289,"1790","7879",0.0949800690872558
"3205100080",7/8/2014,468000,"3",1.5,"1830","9848",1,false,NONE,Very Good,7 Average,"1830","0.0","1962",0,"98056",47.539,-122.18,"1830","8168",0.693052102859471
"2464400280",5/4/2015,710000,"4",3.5,"2850","2910",2,false,AVERAGE,Average,8 Good,"1970","880.0","1905",,"98115",47.6855,-122.321,"1460","3880",0.362835208052944
"7889601300",4/21/2015,268000,"3",1,"1420","6000",1,false,NONE,Average,6 Low Average,"1420","0.0","1941",,"98146",47.4913,-122.336,"1480","6000",0.277152629420951
"8151600101",1/16/2015,115000,"2",1,"790","7252",1,false,NONE,Average,5 Fair,"790","0.0","1930",0,"98146",47.5048,-122.365,"1260","11470",0.800384067075834
"3764650010",5/13/2015,500000,"3",2.5,"2300","4307",2,false,NONE,Average,8 Good,"2300","0.0","1998",0,"98034",47.7326,-122.197,"2010","4307",0.440491401599796
"3521069150",10/17/2014,431000,"3",2.5,"2440","71002",1,false,NONE,Good,9 Better,"2440","0.0","1996",0,"98022",47.2689,-122.01,"3170","84000",0.255833262356873
"4345000440",2/23/2015,241500,"3",2,"1310","7349",1,false,NONE,Average,7 Average,"870","440.0","1995",0,"98030",47.3639,-122.186,"1690","6580",0.190034318838656
"1822059073",4/14/2015,300000,"3",1,"1380","12000",1,false,NONE,Average,7 Average,"1380","0.0","1963",,"98031",47.3997,-122.215,"1890","22001",0.377927129000843
"2600130190",11/7/2014,982000,"4",2.5,"2790","10289",2,false,NONE,Average,9 Better,"2790","0.0","1987",0,"98006",47.5483,-122.158,"2650","10126",0.318252207330885
"7985100190",1/6/2015,248500,"3",2.5,"1360","7293",2,false,NONE,Average,8 Good,"1360","0.0","1988",,"98003",47.3304,-122.302,"1540","7353",0.119048657046939
"305010050",12/31/2014,665000,"4",2.5,"2510","5936",2,false,NONE,Average,9 Better,"2510","0.0","1998",0,"98075",47.5847,-122.032,"2760","6060",0.183362344315736
"3761100257",7/14/2014,1220000,"3",3,"4560","16339",2,false,AVERAGE,Average,10 Very Good,"4040","520.0","2001",0,"98034",47.7024,-122.243,"2620","11561",0.0724786291637448
"952003340",7/9/2014,380000,"2",1,"780","3910",1,false,NONE,Average,6 Low Average,"780","0.0","1918",0,"98126",47.566,-122.38,"1500","5060",0.548814642563061
"3347401315",6/16/2014,220000,"3",2,"1410","7998",1,false,NONE,Good,7 Average,"1410","0.0","1940",,"98178",47.4968,-122.277,"1780","8278",0.371501273657799
"513000585",7/7/2014,631500,"4",2,"2530","5650",1.5,false,NONE,Good,8 Good,"1910","620.0","1910",0,"98116",47.5778,-122.382,"1310","5750",0.682396581070357
"1049010050",12/19/2014,386100,"3",2,"1270","6760",1,false,NONE,Very Good,7 Average,"1270","0.0","1972",0,"98034",47.7381,-122.179,"1550","5734",0.33620289746234
"1370802455",8/13/2014,1050000,"4",4.5,"3180","4606",2,,GOOD,Good,9 Better,"1990","1190.0","1929",0,"98199",47.6402,-122.405,"2110","5323",0.323281706797479
"4206901435",1/22/2015,650000,"2",1.75,"1450","4000",1.5,false,NONE,Good,7 Average,"1350","100.0","1903",,"98105",47.6571,-122.326,"1310","4000",0.255972003055192
"1467400095",2/24/2015,545000,"4",1.75,"2040","53578",1,false,NONE,Very Good,7 Average,"1160","880.0","1959",,"98038",47.3844,-122,"2040","53578",0.483596733624618
"2592210290",10/10/2014,870000,"4",2.5,"2650","12001",2,false,NONE,Good,9 Better,"2650","0.0","1984",,"98006",47.5496,-122.14,"2880","14054",0.232114752064084
"3034200275",8/17/2014,380000,"3",1.75,"1240","8611",1,false,NONE,Good,7 Average,"1240","0.0","1973",,"98133",47.7175,-122.331,"1700","8037",0.12849418593979
"7221400285",2/9/2015,265000,"2",1,"820","8423",1,false,AVERAGE,Average,6 Low Average,"820","0.0","1957",0,"98055",47.4741,-122.2,"1960","9140",1.04964029428779
"7518502210",5/30/2014,645500,"2",1,"1890","5202",1.5,false,NONE,Good,7 Average,"1890","0.0","1909",0,"98117",47.6786,-122.379,"1670","5100",0.897598816668345
"1646501845",9/13/2014,570000,"3",2,"1270","3090",2,false,NONE,Very Good,7 Average,"1270","0.0","1911",0,"98117",47.685,-122.359,"1440","3090",0.748206711089054
"8081020380",2/17/2015,1200000,"4",2.5,"3350","11688",1,false,AVERAGE,Average,10 Very Good,"1760","1590.0","1995",0,"98006",47.5507,-122.133,"4240","10804",0.28718224644768
"2158900095",10/27/2014,605000,"2",1,"1550","3200",1.5,false,NONE,Average,8 Good,"1550","0.0","1927",0,"98112",47.6368,-122.306,"1800","3937",0.46452684181124
"4031000460",6/10/2014,199500,"3",1,"920","9812",1,false,NONE,Good,7 Average,"920",?,"1962",0,"98001",47.2958,-122.284,"1188","9812",0.256167920339543
"3881900605",3/15/2015,445000,"2",1,"950","4800",1,false,NONE,Average,6 Low Average,"950","0.0","1941",0,"98144",47.5864,-122.301,"1420","5400",0.181189824382245
"5700002285",10/16/2014,495000,"4",1.75,"2040","3570",1,false,NONE,Good,7 Average,"1020","1020.0","1917",0,"98144",47.5754,-122.288,"1790","4206",0.280664493498914
"6392002635",6/12/2014,594000,"4",1.75,"1870","5200",2,false,NONE,Good,7 Average,"1200","670.0","1937",0,"98115",47.6843,-122.283,"1790","5000",0.858356528900876
"6822100305",8/19/2014,465000,"3",1.75,"1720","5280",1,false,NONE,Good,8 Good,"900","820.0","1943",0,"98199",47.6493,-122.401,"1600","6000",0.436503766211378
"1871400585",4/22/2015,160000,"2",1,"1020","13647",1,false,NONE,Very Good,6 Low Average,"1020","0.0","1915",1974,"98022",47.2848,-121.927,"980","8250",0.338738463132947
"7300410010",12/4/2014,340000,"4",2.5,"2690","6099",2,false,NONE,Average,9 Better,"2690","0.0","1998",,"98092",47.3314,-122.171,"2520","6168",0.551988979746279
"925069134",9/10/2014,870000,"4",2,"3090","41147",1,false,NONE,Average,7 Average,"3090","0.0","1990",0,"98052",47.6748,-122.049,"3300","34280",0.444438447850446
"2114700460",8/18/2014,249000,"3",1.5,"1070","5150",1,false,NONE,Good,6 Low Average,"1070","0.0","1940",,"98106",47.5335,-122.349,"1020","4800",0.572707418835742
"3326059238",5/6/2015,500000,"4",2.25,"2050","7201",2,false,NONE,Average,8 Good,"2050","0.0","1994",0,"98033",47.7003,-122.165,"1970","7350",0.833330756107716
"3750606890",6/26/2014,220000,"3",1.5,"1660","15600",2,false,NONE,Average,7 Average,"1660","0.0","1981",,"98001",47.2589,-122.279,"1660","14400",0.411942026824407
"9117100130",8/12/2014,368500,"5",1.75,"2810","9360",1,false,NONE,Good,7 Average,"1520","1290.0","1965",,"98055",47.4361,-122.193,"1770","9360",0.531544986345782
"5469502660",9/29/2014,439950,"4",2.25,"2460","14600",1,false,NONE,Good,8 Good,"1720","740.0","1977",0,"98042",47.3762,-122.16,"2460","14600",0.23069430739519
"3356402232",9/24/2014,179900,"3",1.75,"1230","12000",1,,NONE,Average,6 Low Average,"1230","0.0","1970",0,"98001",47.2878,-122.251,"1550","12000",0.194593678692268
"8030500010",5/28/2014,490000,"4",2.5,"2360","4367",2,,NONE,Average,8 Good,"2360","0.0","2003",0,"98011",47.7731,-122.167,"2360","4868",0.480422736950487
"2425700022",9/29/2014,425000,"4",1.75,"1730","11890",1,false,NONE,Fair,7 Average,"980","750.0","1955",0,"98004",47.5979,-122.194,"2100","12325",0.0550797015628115
"3956100050",8/29/2014,533300,"4",2.5,"2770","21806",2,false,NONE,Average,9 Better,"2770","0.0","1991",,"98045",47.4815,-121.768,"2500","21656",0.62916725079788
"5292200010",1/16/2015,447500,"4",2,"1770","3332",2,false,NONE,Average,7 Average,"1630","140.0","1924",1975,"98118",47.5563,-122.281,"1640","4000",0.965593446125436
"4178310080",7/23/2014,768000,"5",2.75,"3030","13640",2,,NONE,Good,8 Good,"3030","0.0","1980",,"98007",47.6186,-122.146,"2500","13225",0.112905056000992
"1180002745",5/21/2014,285000,"3",1.75,"2380","6000",1.5,false,NONE,Average,7 Average,"1320",?,"1935",,"98178",47.498,-122.222,"1290","6000",0.222724931106851
"4047200655",5/9/2014,336900,"3",1.75,"1780","120661",1,false,NONE,Good,6 Low Average,"1780","0.0","1979",,"98019",47.7731,-121.897,"1440","25000",0.0851166567525632
"9477000080",7/14/2014,415000,"4",1.5,"1540","7886",2,false,NONE,Average,7 Average,"1540","0.0","1967",0,"98034",47.734,-122.193,"1550","7396",0.621064015568404
"3905100840",7/23/2014,500000,"3",2.25,"1580","4379",2,false,NONE,Good,8 Good,"1580","0.0","1994",0,"98029",47.5694,-122.005,"1770","4187",0.22799466791783
"7885800290",11/3/2014,337000,"4",2.5,"3200","5772",2,false,NONE,Average,8 Good,"3200","0.0","2003",0,"98042",47.3486,-122.153,"3010","5772",0.340295952259541
"9475710170",9/19/2014,419950,"4",2.5,"2220","6800",2,false,NONE,Average,7 Average,"2220","0.0","2002",0,"98059",47.49,-122.15,"2220","5303",0.947596111043243
"6885900415",1/7/2015,290000,"4",2.75,"2240","8162",2,false,NONE,Very Good,7 Average,"1380","860.0","1946",0,"98133",47.7427,-122.34,"1550","8163",0.413082028541102
"5285200020",7/18/2014,349950,"2",1.75,"1640","4176",1,false,NONE,Good,7 Average,"1040","600.0","1948",0,"98118",47.5162,-122.26,"1460","5200",0.256983774684692
"4039400430",5/16/2014,330000,"3",1.5,"1170","4950",1,false,NONE,Good,7 Average,"1170","0.0","1960",0,"98007",47.6057,-122.135,"1570","7700",0.16987274792945
"2481610170",6/9/2014,965000,"4",2.25,"3160","34560",1,false,NONE,Good,10 Very Good,"3160","0.0","1981",0,"98072",47.7337,-122.132,"3530","38045",0.739293434732144
"1795910420",10/31/2014,515000,"3",2.5,"2100","7851",2,,NONE,Average,8 Good,"2100","0.0","1986",0,"98052",47.7242,-122.105,"2100","8187",0.052503156892447
"7135521680",5/22/2014,665000,"4",2.5,"2600","17388",2,false,NONE,Average,9 Better,"2600","0.0","1996",0,"98059",47.5283,-122.146,"2950","11553",0.462989122514637
"2011000020",8/26/2014,265000,"3",1.75,"1630","5999",1.5,false,NONE,Good,7 Average,"1630","0.0","1985",0,"98198",47.3816,-122.313,"1540","7500",0.172501969110846
"1196002395",9/17/2014,545400,"3",2,"2850","19200",1,false,GOOD,Average,8 Good,"2340","510.0","2004",0,"98023",47.3378,-122.348,"2860","18240",0.113064752625751
"3876590420",6/24/2014,350000,"4",3,"2560","5606",2,false,NONE,Average,9 Better,"2560","0.0","2004",0,"98092",47.3274,-122.178,"2667","7334",0.543306928750388
"4358700164",11/13/2014,260000,"2",1.5,"980","1296",2,,NONE,Average,7 Average,"840","140.0","2001",0,"98133",47.7075,-122.336,"1100","1228",0.583738094182153
"7631800015",4/7/2015,2510000,"3",3.25,"5480","57990",2,true,EXCELLENT,Average,11 Excellent,"5480","0.0","1991",0,"98166",47.4558,-122.371,"2500","22954",0.0411748151865968
"3260810150",9/26/2014,355000,"3",2,"2160","8091",1.5,false,NONE,Average,8 Good,"2160","0.0","2000",0,"98003",47.3474,-122.303,"2190","8297",0.507084520730673
"7015201015",10/28/2014,879000,"3",3,"3030","5156",1.5,false,NONE,Good,9 Better,"2080","950.0","1929",0,"98119",47.647,-122.369,"1910","5720",0.447252158091869
"9348700450",8/18/2014,833000,"4",3.5,"3560","7178",2,false,GOOD,Average,10 Very Good,"2590",?,"2006",0,"98052",47.7054,-122.107,"3290","6978",0.162434637026259
"3151600035",1/7/2015,261590,"2",1,"760","6407",1,false,NONE,Average,6 Low Average,"760","0.0","1943",0,"98178",47.4977,-122.259,"1050","8580",1.02061157267161
"2254502070",11/5/2014,512500,"3",3,"2260","2400",2,false,NONE,Average,7 Average,"2260","0.0","1909",1972,"98122",47.6094,-122.31,"1320","2790",0.664927540570251
"8127700210",4/27/2015,600000,"2",1.75,"1560","3200",1,false,NONE,Very Good,7 Average,"880","680.0","1946",,"98199",47.6419,-122.394,"2060","4940",0.646749602188695
"2926049237",10/6/2014,417500,"5",3,"2270","6664",1,false,NONE,Average,7 Average,"1340","930.0","1995",0,"98125",47.7191,-122.315,"1870","6187",0.506435391355801
"7785000230",5/27/2014,970000,"5",3,"3480","15185",2,false,NONE,Good,8 Good,"3480","0.0","1964",0,"98040",47.5757,-122.216,"3030","14257",0.463301162092106
"2025701390",8/12/2014,316000,"3",2.25,"1900","7479",2,false,NONE,Good,7 Average,"1900","0.0","1992",,"98038",47.3495,-122.037,"1520","6559",0.54012857755667
"1561900330",3/6/2015,397500,"4",3,"2350","9952",1,false,NONE,Average,9 Better,"1650","700.0","1989",0,"98031",47.4194,-122.211,"2440","9100",0.428723987083654
"1370800940",7/21/2014,1350000,"3",2.5,"2390","5500",1,false,GOOD,Average,9 Better,"1700","690.0","1952",0,"98199",47.6389,-122.409,"2700","5500",0.11790027283164
"8691300900",8/21/2014,840000,"4",2.5,"3730","9847",2,false,NONE,Average,10 Very Good,"3730","0.0","1997",0,"98075",47.587,-121.976,"3490","10219",0.216623791510999
"3751606514",6/26/2014,270000,"2",1,"1780","81021",1,,GOOD,Good,9 Better,"1780","0.0","1954",0,"98001",47.2712,-122.265,"1780","26723",0.415769826395238
"5104510490",5/27/2014,312900,"4",2.5,"1630","4473",2,false,NONE,Average,7 Average,"1630","0.0","2003",0,"98038",47.3546,-122.015,"1830","5082",0.84692283448246
"3432500210",3/26/2015,325000,"2",1,"1130","6908",1.5,false,NONE,Average,6 Low Average,"1130","0.0","1945",0,"98155",47.745,-122.313,"1150","6908",0.842789315144902
"2771604791",7/19/2014,680000,"3",1.75,"2140","3584",1,,NONE,Average,7 Average,"1070","1070.0","1952",0,"98199",47.636,-122.391,"1620","4000",0.353677884545625
"2537500040",3/4/2015,763000,"4",2.5,"3220","7873",2,false,NONE,Average,10 Very Good,"3220","0.0","1994",0,"98075",47.5849,-122.03,"2610","8023",0.176445419531914
"1222069089",9/4/2014,375000,"1",1,"800","533610",1.5,,NONE,Very Good,5 Fair,"800","0.0","1950",0,"98038",47.4134,-121.986,"1790","216057",0.073364153407769
"3332500100",4/8/2015,475000,"3",2.5,"1800","3300",2,false,NONE,Average,7 Average,"1690","110.0","2004",0,"98118",47.5491,-122.276,"1570","4097",0.982753854185431
"7625702616",11/21/2014,219000,"2",2.5,"809","940",2,false,NONE,Average,7 Average,"809","0.0","2003",0,"98136",47.5499,-122.384,"1260","4240",0.721741232385984
"2561330040",3/23/2015,415000,"3",2.25,"1820","9694",1,false,NONE,Average,7 Average,"1240","580.0","1977",0,"98074",47.6157,-122.05,"1820","9694",0.856966266598296
"1423049019",5/23/2014,90000,"2",1,"580","7500",1,false,NONE,Average,5 Fair,"580","0.0","1943",0,"98178",47.4852,-122.251,"1700","11250",0.27429479650195
"1423049019",3/31/2015,220000,"2",1,"580","7500",1,false,NONE,Average,5 Fair,"580","0.0","1943",0,"98178",47.4852,-122.251,"1700","11250",0.27429479650195
"9277200065",2/26/2015,616000,"3",2,"2900","5650",1,false,AVERAGE,Average,8 Good,"1520","1380.0","1959",0,"98116",47.5789,-122.396,"1810","6250",0.429802824192902
"1920079039",8/15/2014,269500,"2",1,"1140","74052",1,false,NONE,Good,6 Low Average,"1140","0.0","1968",0,"98022",47.2093,-121.962,"1730","43560",0.553481606584732
"7515000035",4/24/2015,395350,"2",1,"1060","5754",1,false,NONE,Good,6 Low Average,"1060","0.0","1917",,"98117",47.6931,-122.372,"1460","7200",1.08288052124379
"5315101728",3/19/2015,770000,"4",3,"2320","7200",1,false,NONE,Average,7 Average,"1260","1060.0","1943",2000,"98040",47.5893,-122.232,"1760","7200",0.296664514660506
"326069164",4/29/2015,840000,"4",2.5,"3450","43216",2,false,NONE,Average,9 Better,"3450","0.0","2000",0,"98072",47.7625,-122.025,"3030","50481",0.191188182857892
"2695600410",11/6/2014,428950,"2",1,"1760","4441",1,false,NONE,Average,8 Good,"1310","450.0","1950",0,"98126",47.5311,-122.381,"1350","5748",0.617243022742764
"9348700610",12/17/2014,800000,"4",3.75,"3370","6766",2,false,NONE,Average,9 Better,"3370","0.0","2005",0,"98052",47.7063,-122.106,"3530","6766",0.195587867499321
"7308900100",6/19/2014,401000,"4",1,"1940","5753",1.5,false,NONE,Average,7 Average,"1940","0.0","1947",0,"98177",47.7188,-122.358,"2170","6075",0.536820252288741
"1453601502",2/26/2015,303697,"4",2,"2520","7334",1,false,NONE,Average,7 Average,"1600","920.0","1955",0,"98125",47.7263,-122.291,"2040","7937",0.48062073503933
"4077800593",9/15/2014,355000,"3",1,"1360","8968",1,false,NONE,Average,7 Average,"1360","0.0","1956",0,"98125",47.7105,-122.289,"1490","7355",0.613329896684421
"9268200641",8/20/2014,350000,"2",1,"800","5040",1,false,NONE,Average,6 Low Average,"800","0.0","1960",0,"98117",47.6953,-122.362,"1020","5040",1.0686295391059
"6705850300",4/14/2015,754999,"4",2.5,"3010","9323",2,false,NONE,Average,10 Very Good,"3010","0.0","1992",0,"98075",47.578,-122.053,"2840","8413",0.295379348367233
"3720800115",3/31/2015,982218,"3",1.75,"2340","5500",2,false,AVERAGE,Average,9 Better,"2340","0.0","1988",0,"98102",47.6451,-122.319,"2830","5500",0.12542902558973
"8079040330",9/27/2014,406500,"3",2,"1780","8621",1,false,NONE,Average,8 Good,"1780","0.0","1992",0,"98059",47.5062,-122.149,"2470","8542",0.105683728004677
"1824079052",4/1/2015,1650000,"4",3.25,"4200","210394",2,false,NONE,Good,10 Very Good,"4200","0.0","1993",0,"98024",47.5607,-121.961,"2370","184694",0.131368797589083
"1923300315",2/17/2015,565000,"2",1.75,"1720","3000",1,false,NONE,Very Good,7 Average,"860","860.0","1925",0,"98103",47.686,-122.351,"1360","4500",0.493308291992284
"3336001316",11/6/2014,160000,"2",1,"830","4500",1,false,NONE,Average,6 Low Average,"830","0.0","1920",0,"98118",47.5248,-122.265,"1092","5350",0.13245494453237
"9382200025",1/15/2015,220000,"3",1,"1090","6320",1,,NONE,Average,6 Low Average,"890","200.0","1954",0,"98146",47.4976,-122.35,"1460","7080",0.40489299809212
"7237500650",2/13/2015,1280000,"5",4.25,"5040","9466",2,,NONE,Average,11 Excellent,"5040","0.0","2004",0,"98059",47.5282,-122.133,"4300","9417",0.586029742471968
"3100500065",7/8/2014,970000,"5",2.75,"3500","5040",2,false,AVERAGE,Average,9 Better,"2950","550.0","1927",2007,"98126",47.5527,-122.379,"1450","5040",0.411430482171161
"795000620",9/24/2014,115000,"3",1,"1080","6250",1,false,NONE,Fair,5 Fair,"1080","0.0","1950",0,"98168",47.5045,-122.33,"1070","6250",0.418906225794319
"795000620",12/15/2014,124000,"3",1,"1080","6250",1,false,NONE,Fair,5 Fair,"1080","0.0","1950",0,"98168",47.5045,-122.33,"1070","6250",0.418906225794319
"795000620",3/11/2015,157000,"3",1,"1080","6250",1,,NONE,Fair,5 Fair,"1080","0.0","1950",,"98168",47.5045,-122.33,"1070","6250",0.418906225794319
"8651430220",7/25/2014,183000,"3",1,"870","5200",1,false,NONE,Very Good,6 Low Average,"870","0.0","1969",,"98042",47.3702,-122.078,"870","5200",0.123058712052662
